Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 1
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550605378

2019-02-19T19:43:00.992332: step 1, loss 11.988, accuracy 0.0625, precision [0.0, 0.25, nan, 0.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.125, nan, 0.0, 0.0, nan, 0.0, nan, nan]
2019-02-19T19:45:07.918346: step 769, loss 1.85958, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.75, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.0, 0.2727272727272727, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:45:08.064752: step 770, loss 2.06243, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.75, 1.0, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.25, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:08.215908: step 771, loss 1.73145, accuracy 0.375, precision [0.0, 0.0, nan, 0.75, 0.6, 0.0, nan, nan, 0.0], recall [nan, 0.0, nan, 0.25, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:08.364251: step 772, loss 1.63725, accuracy 0.375, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, nan, nan, 0.3333333333333333, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:08.511010: step 773, loss 2.57367, accuracy 0.3125, precision [0.0, nan, 0.0, 0.8, 1.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.0, nan, 0.3333333333333333, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:45:08.659829: step 774, loss 1.86424, accuracy 0.375, precision [0.0, 0.5, nan, 1.0, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.3333333333333333, 0.0, 0.4166666666666667, nan, nan, nan, nan, nan]
2019-02-19T19:45:08.807961: step 775, loss 1.67998, accuracy 0.4375, precision [0.0, 0.0, 0.0, 1.0, 0.16666666666666666, nan, nan, nan, nan], recall [nan, 0.0, nan, 0.46153846153846156, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:08.958899: step 776, loss 1.57341, accuracy 0.375, precision [nan, 0.0, 0.3333333333333333, 0.5, 0.5, nan, nan, 0.0, nan], recall [nan, 0.0, 0.5, 0.3333333333333333, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:09.107002: step 777, loss 1.63945, accuracy 0.4375, precision [0.0, 0.5, nan, 0.8, 0.5, nan, 0.0, 0.0, nan], recall [nan, 1.0, nan, 0.4, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:45:09.253538: step 778, loss 1.89856, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, nan], recall [nan, nan, nan, 0.3333333333333333, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:09.405686: step 779, loss 1.55529, accuracy 0.5625, precision [0.0, 0.3333333333333333, 0.0, 0.8333333333333334, 1.0, nan, nan, 0.6666666666666666, nan], recall [nan, 0.5, nan, 0.5555555555555556, 0.5, nan, nan, 0.6666666666666666, nan]
2019-02-19T19:45:09.553303: step 780, loss 1.39292, accuracy 0.625, precision [nan, 1.0, 0.0, 1.0, 0.75, 0.0, 0.0, nan, nan], recall [nan, 1.0, nan, 0.75, 0.6, nan, nan, 0.0, nan]
2019-02-19T19:45:09.701637: step 781, loss 1.49227, accuracy 0.5, precision [0.0, 1.0, 0.0, 0.75, 1.0, nan, nan, 0.0, nan], recall [nan, 0.3333333333333333, nan, 0.375, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:09.852057: step 782, loss 1.84002, accuracy 0.25, precision [nan, 0.3333333333333333, 0.0, 1.0, 0.2857142857142857, nan, 0.0, 0.0, 0.0], recall [nan, 0.5, nan, 0.1111111111111111, 0.4, nan, nan, nan, nan]
2019-02-19T19:45:10.001868: step 783, loss 1.5044, accuracy 0.6875, precision [1.0, 0.5, nan, 1.0, 1.0, 0.0, 0.0, nan, nan], recall [1.0, 1.0, nan, 0.8571428571428571, 0.2, nan, nan, nan, nan]
2019-02-19T19:45:10.155017: step 784, loss 1.56147, accuracy 0.4375, precision [0.5, 0.0, 0.25, 0.3333333333333333, 1.0, nan, nan, 0.0, nan], recall [1.0, 0.0, 1.0, 0.25, 0.4444444444444444, nan, nan, nan, nan]
2019-02-19T19:45:10.303448: step 785, loss 1.66796, accuracy 0.5, precision [0.6666666666666666, 0.5, nan, 0.75, 1.0, 0.0, nan, 0.2, nan], recall [0.6666666666666666, 1.0, nan, 0.5, 0.2, nan, nan, 1.0, nan]
2019-02-19T19:45:10.452690: step 786, loss 1.33218, accuracy 0.625, precision [0.5, 1.0, 1.0, 1.0, 0.5, nan, 0.0, 0.0, nan], recall [1.0, 1.0, 1.0, 0.375, 0.75, nan, nan, nan, nan]
2019-02-19T19:45:10.604166: step 787, loss 1.83215, accuracy 0.4375, precision [nan, 0.4, 0.0, 0.6666666666666666, 1.0, nan, nan, 0.0, nan], recall [0.0, 0.5, 0.0, 0.5, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:10.757443: step 788, loss 1.39933, accuracy 0.5625, precision [0.5, 0.5, 1.0, 0.6666666666666666, nan, nan, nan, 0.0, nan], recall [1.0, 0.75, 1.0, 0.5, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:10.909727: step 789, loss 2.29284, accuracy 0.375, precision [0.0, 0.5, nan, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [0.0, 0.6666666666666666, nan, 0.375, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:45:11.057832: step 790, loss 1.6522, accuracy 0.5, precision [nan, 0.0, 0.16666666666666666, 1.0, 1.0, nan, 0.0, nan, 0.0], recall [0.0, nan, 1.0, 0.42857142857142855, 0.5714285714285714, nan, nan, nan, nan]
2019-02-19T19:45:11.209965: step 791, loss 2.25571, accuracy 0.375, precision [nan, 0.0, nan, 0.5555555555555556, 0.5, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 1.0, 0.14285714285714285, nan, nan, 0.0, nan]
2019-02-19T19:45:11.356784: step 792, loss 1.82836, accuracy 0.3125, precision [0.5, nan, 0.5, 0.375, nan, 0.0, 0.0, 0.0, nan], recall [1.0, 0.0, 1.0, 0.42857142857142855, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:11.508407: step 793, loss 1.80288, accuracy 0.375, precision [0.0, 0.6666666666666666, nan, 0.5, 0.6666666666666666, nan, 0.0, 0.0, 0.0], recall [0.0, 0.6666666666666666, nan, 0.2857142857142857, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:11.658416: step 794, loss 1.89108, accuracy 0.3125, precision [0.0, 0.25, 1.0, 0.5, 0.5, nan, nan, 0.25, 0.0], recall [0.0, 0.25, 1.0, 0.2, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:45:11.807533: step 795, loss 1.89613, accuracy 0.625, precision [0.0, 1.0, nan, 1.0, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.4, nan, 0.6, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:11.955186: step 796, loss 1.81712, accuracy 0.3125, precision [0.5, 0.25, 0.0, 0.75, 0.0, 0.0, nan, 0.0, 0.0], recall [0.3333333333333333, 0.3333333333333333, nan, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:12.102797: step 797, loss 2.04275, accuracy 0.4375, precision [nan, 1.0, 0.0, 0.7142857142857143, 1.0, 0.0, nan, 0.0, 0.0], recall [nan, 1.0, nan, 0.45454545454545453, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:45:12.256025: step 798, loss 1.69106, accuracy 0.3125, precision [0.0, 0.5, 0.0, 0.5, 0.3333333333333333, 0.0, nan, 0.25, nan], recall [nan, 0.25, 0.0, 0.2857142857142857, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:45:12.404542: step 799, loss 1.22658, accuracy 0.75, precision [nan, 0.3333333333333333, 1.0, 1.0, 1.0, nan, nan, 0.3333333333333333, nan], recall [nan, 1.0, 1.0, 0.5555555555555556, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:45:12.553009: step 800, loss 1.71251, accuracy 0.5, precision [0.0, 0.0, nan, 0.75, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.75, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:12.708728: step 801, loss 1.71688, accuracy 0.3125, precision [0.0, 0.3333333333333333, nan, 0.6, 0.0, nan, nan, 0.0, nan], recall [nan, 0.4, nan, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:45:12.858759: step 802, loss 1.28448, accuracy 0.625, precision [1.0, 0.0, 0.0, 1.0, 0.6666666666666666, nan, nan, 1.0, nan], recall [1.0, nan, nan, 0.6, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:45:13.017863: step 803, loss 1.32853, accuracy 0.5625, precision [0.0, 1.0, nan, 1.0, 0.3333333333333333, nan, nan, 0.3333333333333333, nan], recall [nan, 1.0, nan, 0.36363636363636365, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:45:13.163877: step 804, loss 1.47876, accuracy 0.625, precision [0.0, 0.5, 0.0, 0.8571428571428571, 1.0, nan, 0.0, 1.0, nan], recall [nan, 0.5, nan, 0.8571428571428571, 0.25, nan, nan, 0.6666666666666666, nan]
2019-02-19T19:45:13.308239: step 805, loss 2.14626, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 0.75, 1.0, nan, 0.0, 0.0, nan], recall [nan, 0.5, nan, 0.3333333333333333, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:45:13.459456: step 806, loss 1.50979, accuracy 0.375, precision [0.0, 0.5, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.6666666666666666, nan, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:13.608452: step 807, loss 1.42017, accuracy 0.5625, precision [nan, 0.0, 0.6666666666666666, 1.0, 0.5714285714285714, 0.0, 0.0, 1.0, nan], recall [nan, 0.0, 1.0, 0.2857142857142857, 0.8, nan, nan, 1.0, nan]
2019-02-19T19:45:13.757674: step 808, loss 1.59971, accuracy 0.5, precision [nan, 0.0, 0.0, 0.3333333333333333, 0.8333333333333334, 0.0, nan, 0.6666666666666666, nan], recall [nan, 0.0, nan, 0.16666666666666666, 1.0, nan, nan, 0.5, nan]
2019-02-19T19:45:13.908954: step 809, loss 2.03491, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.6666666666666666, 0.2, nan, nan, 0.0, 0.0], recall [0.0, 1.0, nan, 0.16666666666666666, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:14.055325: step 810, loss 2.22762, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 0.6, 0.0, 0.0, 0.0, 0.5, nan], recall [nan, 0.3333333333333333, nan, 0.2727272727272727, nan, nan, nan, 0.5, nan]
2019-02-19T19:45:14.213728: step 811, loss 1.6614, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.25, 1.0, nan, nan, 0.5, 0.0], recall [0.0, 0.25, nan, 0.3333333333333333, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:45:14.364703: step 812, loss 1.4544, accuracy 0.625, precision [0.3333333333333333, nan, 0.0, 1.0, 0.6666666666666666, nan, 0.0, nan, nan], recall [1.0, nan, 0.0, 0.5833333333333334, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:14.513311: step 813, loss 1.53034, accuracy 0.5, precision [0.0, nan, nan, 0.7142857142857143, 0.6, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.5555555555555556, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:14.663600: step 814, loss 2.06005, accuracy 0.3125, precision [0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.5, nan, nan, nan, 0.0], recall [nan, 0.6666666666666666, 0.0, 0.2857142857142857, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:45:14.813303: step 815, loss 2.05546, accuracy 0.375, precision [0.3333333333333333, 0.2, 0.0, 0.75, 1.0, nan, nan, 0.0, nan], recall [1.0, 0.5, 0.0, 0.375, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:45:14.962703: step 816, loss 2.29731, accuracy 0.125, precision [0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.1111111111111111, 0.25, nan, nan, nan, nan]
2019-02-19T19:45:15.116046: step 817, loss 1.80936, accuracy 0.375, precision [nan, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, nan, 0.0, 0.6666666666666666, nan], recall [0.0, 1.0, 1.0, 0.14285714285714285, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:45:15.267579: step 818, loss 2.07296, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 0.8, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.5, 0.0, 0.36363636363636365, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:15.422800: step 819, loss 1.88889, accuracy 0.3125, precision [nan, 0.5, nan, 0.42857142857142855, 0.25, 0.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.5, 0.14285714285714285, nan, nan, nan, nan]
2019-02-19T19:45:15.578709: step 820, loss 1.6907, accuracy 0.25, precision [nan, 0.3333333333333333, nan, 0.2, 0.5, 0.0, 0.0, 0.0, nan], recall [nan, 0.5, 0.0, 0.16666666666666666, 0.4, nan, nan, 0.0, nan]
2019-02-19T19:45:15.726032: step 821, loss 1.6953, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.0, 1.0, 1.0, nan, nan, 0.0, nan], recall [0.5, 0.6666666666666666, nan, 0.8, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:45:15.877826: step 822, loss 1.75087, accuracy 0.375, precision [0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.0, nan, 1.0, nan], recall [nan, 1.0, 0.0, 0.6666666666666666, 0.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:45:16.030957: step 823, loss 1.37658, accuracy 0.4375, precision [0.0, 0.25, 1.0, 0.5, 0.6666666666666666, nan, nan, nan, nan], recall [nan, 1.0, 0.5, 0.5, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:45:16.176152: step 824, loss 1.98498, accuracy 0.4375, precision [0.0, 0.5, nan, 0.6666666666666666, 0.6, nan, 0.0, 0.5, 0.0], recall [nan, 0.5, nan, 0.4, 0.5, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:45:16.328186: step 825, loss 2.02294, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.4, 0.25, nan, 0.0, 0.0, nan], recall [0.0, 1.0, 0.0, 0.25, 0.25, nan, nan, nan, nan]
2019-02-19T19:45:16.474221: step 826, loss 1.83428, accuracy 0.5625, precision [1.0, 0.0, 0.0, 0.6, 1.0, 0.0, nan, 1.0, 0.0], recall [1.0, 0.0, nan, 0.5, 0.6, nan, nan, 0.5, nan]
2019-02-19T19:45:16.625102: step 827, loss 1.42127, accuracy 0.5, precision [0.0, 0.5, nan, 0.625, 1.0, 0.0, nan, 0.3333333333333333, nan], recall [0.0, 0.3333333333333333, 0.0, 0.7142857142857143, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:45:16.773876: step 828, loss 1.78369, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.5, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.25, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:45:16.921163: step 829, loss 2.01154, accuracy 0.4375, precision [0.5, 1.0, 0.0, 0.8, nan, 0.0, 0.0, 0.2, nan], recall [1.0, 0.5, 0.0, 0.5714285714285714, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:45:17.076549: step 830, loss 1.45459, accuracy 0.5625, precision [0.25, 0.0, 0.0, 0.875, 1.0, nan, 0.0, nan, nan], recall [1.0, 0.0, nan, 0.7, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:17.227068: step 831, loss 1.56577, accuracy 0.4375, precision [nan, 0.0, 0.0, 1.0, 0.5, nan, nan, 0.4, nan], recall [nan, 0.0, nan, 0.2727272727272727, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:45:17.375295: step 832, loss 1.78128, accuracy 0.4375, precision [0.0, 0.0, 0.0, 1.0, 0.5, 0.0, nan, 0.3333333333333333, 0.0], recall [0.0, 0.0, nan, 0.5, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:45:17.527390: step 833, loss 2.35546, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.75, 0.3333333333333333, 0.0, 0.0, nan, nan], recall [nan, 0.0, nan, 0.2727272727272727, 0.25, nan, nan, nan, nan]
2019-02-19T19:45:17.676048: step 834, loss 1.86925, accuracy 0.5, precision [0.0, nan, 0.0, 1.0, 0.0, 0.0, nan, 0.3333333333333333, nan], recall [nan, nan, nan, 0.5384615384615384, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:45:17.830536: step 835, loss 1.32812, accuracy 0.625, precision [nan, 0.8, 0.0, 1.0, 1.0, nan, nan, 0.3333333333333333, nan], recall [nan, 1.0, nan, 0.3333333333333333, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:45:17.980952: step 836, loss 1.82068, accuracy 0.5, precision [0.0, nan, 0.0, 0.875, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [0.0, 0.0, nan, 0.5384615384615384, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:18.130815: step 837, loss 1.874, accuracy 0.3125, precision [nan, 0.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan], recall [nan, 0.0, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:45:18.276640: step 838, loss 1.1896, accuracy 0.75, precision [nan, 0.25, nan, 1.0, 1.0, nan, 0.0, 1.0, nan], recall [0.0, 1.0, nan, 0.75, 1.0, nan, nan, 0.75, nan]
2019-02-19T19:45:18.429022: step 839, loss 1.99485, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.8333333333333334, 0.0, 0.0, 0.0, nan, nan], recall [0.0, nan, nan, 0.4166666666666667, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:45:18.576932: step 840, loss 1.87056, accuracy 0.3125, precision [0.0, 0.0, 0.0, 1.0, 0.5, nan, 0.0, nan, 0.0], recall [nan, nan, nan, 0.3333333333333333, 0.4, 0.0, nan, 0.0, nan]
2019-02-19T19:45:18.728211: step 841, loss 1.62424, accuracy 0.5, precision [1.0, 0.5, 0.0, 1.0, 0.5, nan, nan, 0.5, 0.0], recall [1.0, 1.0, nan, 0.2222222222222222, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:45:18.879640: step 842, loss 1.62542, accuracy 0.4375, precision [0.0, 0.0, nan, 1.0, 0.2, nan, 0.0, 0.3333333333333333, nan], recall [nan, nan, nan, 0.4166666666666667, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:45:19.034243: step 843, loss 1.60751, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, nan, 1.0, 0.0], recall [0.0, 0.0, nan, 0.5, 0.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:45:19.184596: step 844, loss 1.68999, accuracy 0.3125, precision [nan, 0.2, 0.0, 0.6666666666666666, 0.5, 0.0, nan, 0.5, nan], recall [0.0, 1.0, nan, 0.2222222222222222, 0.3333333333333333, nan, nan, 0.5, nan]
2019-02-19T19:45:19.330648: step 845, loss 1.74389, accuracy 0.5625, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.5, nan, 0.0, nan, nan], recall [nan, 1.0, nan, 0.5, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:19.477663: step 846, loss 1.66379, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.7142857142857143, 0.0, nan, nan, 0.0, 0.0], recall [0.0, 1.0, nan, 0.4166666666666667, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:19.630747: step 847, loss 1.47851, accuracy 0.4375, precision [nan, 0.25, nan, 0.7142857142857143, 0.5, 0.0, nan, 0.0, nan], recall [nan, 0.5, nan, 0.4166666666666667, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:19.782411: step 848, loss 1.47107, accuracy 0.5, precision [0.5, 0.75, 0.0, 1.0, 1.0, 0.0, nan, nan, nan], recall [0.5, 1.0, nan, 0.125, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:19.934174: step 849, loss 1.66408, accuracy 0.4375, precision [0.3333333333333333, 0.0, 0.0, 1.0, 0.0, nan, nan, nan, nan], recall [1.0, 0.0, nan, 0.46153846153846156, 0.0, nan, nan, nan, nan]
2019-02-19T19:45:20.081037: step 850, loss 1.656, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.75, 0.6666666666666666, 0.0, nan, 0.5, nan], recall [0.0, 0.0, nan, 0.3333333333333333, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T19:45:20.235865: step 851, loss 1.51039, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.7142857142857143, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.5, 0.0, 0.38461538461538464, nan, nan, nan, nan, nan]
2019-02-19T19:45:20.381858: step 852, loss 1.6733, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.5714285714285714, 0.5, 0.0, nan, nan, nan], recall [nan, 0.0, nan, 0.36363636363636365, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:45:20.532400: step 853, loss 1.99758, accuracy 0.1875, precision [nan, 0.16666666666666666, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, 1.0, nan, 0.13333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:45:20.682701: step 854, loss 1.63083, accuracy 0.5625, precision [0.5, 0.0, nan, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [1.0, nan, nan, 0.5, nan, nan, nan, nan, nan]
2019-02-19T19:45:20.832747: step 855, loss 1.85383, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.75, 1.0, nan, 0.0, 0.5, nan], recall [1.0, 0.5, 0.0, 0.375, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:45:20.981116: step 856, loss 1.69576, accuracy 0.4375, precision [0.3333333333333333, 1.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [0.5, 1.0, nan, 0.5, nan, nan, nan, 0.0, nan]
2019-02-19T19:45:21.127634: step 857, loss 1.95336, accuracy 0.5, precision [0.5, 1.0, 0.0, 0.75, 1.0, 0.0, 0.0, nan, 0.0], recall [1.0, 0.6, nan, 0.3333333333333333, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:21.283597: step 858, loss 1.56783, accuracy 0.5, precision [0.0, 1.0, 0.5, 0.8, 0.3333333333333333, 0.0, 0.0, 0.5, nan], recall [nan, 0.5, 0.5, 0.4, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:45:21.431892: step 859, loss 1.45916, accuracy 0.625, precision [0.5, 0.0, nan, 1.0, 1.0, 0.0, nan, nan, nan], recall [1.0, nan, nan, 0.5, 0.75, nan, nan, nan, nan]
2019-02-19T19:45:21.582783: step 860, loss 2.33669, accuracy 0.25, precision [nan, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, 0.0], recall [0.0, nan, 0.0, 0.3076923076923077, nan, nan, nan, 0.0, nan]
2019-02-19T19:45:21.732495: step 861, loss 1.42587, accuracy 0.4375, precision [0.0, 0.25, 0.0, 0.8333333333333334, 0.5, nan, nan, 0.0, nan], recall [0.0, 0.3333333333333333, nan, 0.45454545454545453, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:21.879856: step 862, loss 2.12614, accuracy 0.375, precision [1.0, 0.2, nan, 1.0, 0.0, nan, 0.0, 0.3333333333333333, 0.0], recall [0.25, 1.0, nan, 0.3, nan, nan, nan, 1.0, nan]
2019-02-19T19:45:22.029653: step 863, loss 1.7702, accuracy 0.4375, precision [0.0, 0.4, 0.0, 1.0, 0.25, nan, nan, nan, nan], recall [nan, 0.5, 0.0, 0.4444444444444444, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:22.179879: step 864, loss 1.55648, accuracy 0.5625, precision [nan, 0.25, 0.0, 1.0, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.0, 1.0, nan, 0.5454545454545454, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:22.325960: step 865, loss 1.38803, accuracy 0.5, precision [0.5, 0.25, 0.5, 0.6666666666666666, 1.0, nan, nan, nan, 0.0], recall [1.0, 1.0, 0.5, 0.4, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:22.477237: step 866, loss 1.43524, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.7142857142857143, 0.6666666666666666, 0.0, nan, nan, nan], recall [nan, 0.25, nan, 0.5, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:22.625529: step 867, loss 2.03293, accuracy 0.5, precision [1.0, nan, nan, 1.0, 0.3333333333333333, 0.0, 0.0, nan, 0.0], recall [1.0, 0.0, 0.0, 0.5454545454545454, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:22.775585: step 868, loss 1.80308, accuracy 0.4375, precision [0.5, 0.0, nan, 0.75, 0.5, 0.5, nan, 0.0, nan], recall [0.3333333333333333, 0.0, nan, 0.42857142857142855, 1.0, 1.0, nan, nan, nan]
2019-02-19T19:45:22.925303: step 869, loss 1.73742, accuracy 0.625, precision [0.5, 0.5, 0.0, 0.8888888888888888, nan, nan, nan, nan, 0.0], recall [1.0, 0.3333333333333333, nan, 0.8, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:45:23.080652: step 870, loss 1.88096, accuracy 0.5, precision [0.0, 0.75, 0.0, 0.8, 1.0, nan, 0.0, 0.0, nan], recall [nan, 0.6, nan, 0.4444444444444444, 0.5, nan, nan, nan, nan]
2019-02-19T19:45:23.228578: step 871, loss 2.01143, accuracy 0.5, precision [0.3333333333333333, 0.0, nan, 0.8571428571428571, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [1.0, 0.0, nan, 0.6666666666666666, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:23.377733: step 872, loss 1.57518, accuracy 0.5625, precision [0.0, 0.5, 0.0, 1.0, 0.5, nan, 0.0, 0.0, nan], recall [nan, 0.5, nan, 0.5384615384615384, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:23.535623: step 873, loss 1.28894, accuracy 0.625, precision [1.0, 1.0, nan, 1.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0], recall [0.5, 1.0, nan, 0.5454545454545454, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:23.687125: step 874, loss 1.68497, accuracy 0.4375, precision [0.0, 0.0, 0.0, 0.75, 1.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.46153846153846156, 1.0, nan, nan, nan, nan]
2019-02-19T19:45:23.839254: step 875, loss 1.6617, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.25, nan, 0.0, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.36363636363636365, 0.5, nan, nan, 1.0, nan]
