Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599006

2019-02-19T17:57:31.160829: step 1, loss 9.50099, accuracy 0.1875, precision [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.25, 0.0, 0.2, 0.0, 0.5, nan, nan, nan, nan]
2019-02-19T18:00:07.150769: step 935, loss 1.21115, accuracy 0.625, precision [nan, 0.5, 1.0, 0.75, 0.6666666666666666, 0.0, nan, 0.6666666666666666, nan], recall [0.0, 0.6666666666666666, 1.0, 1.0, 1.0, nan, 0.0, 0.6666666666666666, nan]
2019-02-19T18:00:07.306217: step 936, loss 0.986902, accuracy 0.625, precision [0.6666666666666666, 1.0, nan, 0.375, 1.0, nan, nan, 1.0, nan], recall [1.0, 0.25, 0.0, 0.75, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:00:07.457620: step 937, loss 1.85799, accuracy 0.4375, precision [0.0, 1.0, 0.5, 0.0, 0.75, 0.0, nan, nan, nan], recall [nan, 0.6, 0.3333333333333333, 0.0, 0.75, nan, nan, 0.0, nan]
2019-02-19T18:00:07.611704: step 938, loss 0.757461, accuracy 0.8125, precision [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, nan], recall [0.6666666666666666, 1.0, 1.0, 0.8, 0.6666666666666666, nan, 1.0, 1.0, nan]
2019-02-19T18:00:07.767681: step 939, loss 1.295, accuracy 0.625, precision [nan, 0.3333333333333333, 0.5, 0.75, 0.8, nan, nan, nan, nan], recall [nan, 1.0, 0.6666666666666666, 0.5, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:00:07.921332: step 940, loss 2.12701, accuracy 0.5, precision [0.0, 0.0, 0.5, 0.75, 0.3333333333333333, nan, 1.0, 0.6666666666666666, nan], recall [nan, 0.0, 0.5, 0.75, 0.5, 0.0, 1.0, 0.6666666666666666, nan]
2019-02-19T18:00:08.073527: step 941, loss 1.37382, accuracy 0.5625, precision [1.0, 0.75, 0.0, 0.5, 0.5, nan, nan, 0.6666666666666666, nan], recall [0.5, 0.6, nan, 0.3333333333333333, 0.6666666666666666, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:00:08.229255: step 942, loss 1.26074, accuracy 0.5625, precision [0.5, 0.5, 0.0, 0.6666666666666666, 0.8, nan, nan, 0.0, nan], recall [1.0, 0.5, nan, 0.3333333333333333, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:00:08.387891: step 943, loss 1.86529, accuracy 0.5, precision [nan, 0.5, 1.0, 0.5, 0.6666666666666666, nan, 0.0, 1.0, 0.0], recall [0.0, 0.25, 1.0, 0.5, 0.6666666666666666, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:00:08.540677: step 944, loss 1.55416, accuracy 0.625, precision [nan, 1.0, 0.5, 0.75, 1.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.8, 0.5, 0.42857142857142855, 1.0, nan, nan, nan, nan]
2019-02-19T18:00:08.695070: step 945, loss 1.74308, accuracy 0.5, precision [0.5, 0.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0, 1.0, nan], recall [1.0, 0.0, 0.0, 0.625, 0.3333333333333333, nan, nan, 0.5, nan]
2019-02-19T18:00:08.848561: step 946, loss 1.31901, accuracy 0.625, precision [nan, 0.0, 0.0, 0.8571428571428571, 0.5, 0.5, 0.0, 1.0, nan], recall [nan, 0.0, nan, 0.8571428571428571, 0.3333333333333333, 1.0, nan, 1.0, 0.0]
2019-02-19T18:00:09.007424: step 947, loss 1.30446, accuracy 0.375, precision [0.5, 0.0, 0.4, 0.3333333333333333, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [1.0, 0.0, 1.0, 0.125, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:00:09.164077: step 948, loss 1.55331, accuracy 0.625, precision [nan, 0.0, 0.3333333333333333, 0.8, 1.0, 0.0, nan, 0.5, nan], recall [nan, nan, 1.0, 0.5714285714285714, 1.0, 0.0, nan, 1.0, 0.0]
2019-02-19T18:00:09.313994: step 949, loss 1.06156, accuracy 0.625, precision [0.0, 0.5, 1.0, 0.75, 1.0, 0.5, nan, 0.0, nan], recall [0.0, 0.5, 1.0, 0.75, 0.8, 1.0, 0.0, 0.0, nan]
2019-02-19T18:00:09.469927: step 950, loss 1.49991, accuracy 0.4375, precision [0.0, 0.25, 0.0, 0.0, 1.0, 1.0, nan, 0.0, nan], recall [nan, 0.3333333333333333, nan, 0.0, 0.8, 1.0, nan, 0.0, nan]
2019-02-19T18:00:09.624660: step 951, loss 1.31027, accuracy 0.5, precision [0.0, 0.5, nan, 0.6666666666666666, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, 0.5, nan, 0.5714285714285714, 0.6666666666666666, 0.0, nan, 1.0, nan]
2019-02-19T18:00:09.785707: step 952, loss 2.63609, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.5, 0.25, 0.0, nan, 1.0, 0.0], recall [nan, nan, 0.0, 0.125, 0.5, nan, nan, 0.2, nan]
2019-02-19T18:00:09.946472: step 953, loss 0.792654, accuracy 0.8125, precision [1.0, 1.0, 1.0, 0.75, 1.0, nan, 0.0, nan, nan], recall [1.0, 0.6666666666666666, 1.0, 0.8571428571428571, 1.0, 0.0, nan, nan, nan]
2019-02-19T18:00:10.102188: step 954, loss 2.23976, accuracy 0.375, precision [nan, 0.2, 0.5, 0.6, 1.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.5, 1.0, 0.42857142857142855, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:00:10.253944: step 955, loss 1.19631, accuracy 0.4375, precision [1.0, 0.0, 0.5, 0.2857142857142857, 1.0, 0.0, nan, 1.0, nan], recall [0.6666666666666666, 0.0, 0.3333333333333333, 0.4, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:00:10.408718: step 956, loss 1.51079, accuracy 0.6875, precision [nan, 0.6, 0.5, 1.0, 1.0, nan, nan, 0.0, 0.0], recall [nan, 0.75, 1.0, 0.5, 1.0, 0.0, nan, nan, nan]
2019-02-19T18:00:10.559203: step 957, loss 1.34415, accuracy 0.625, precision [nan, 1.0, 1.0, 0.6666666666666666, 0.8, 0.0, nan, 0.3333333333333333, nan], recall [nan, 0.6666666666666666, 0.25, 0.6666666666666666, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:00:10.716097: step 958, loss 1.2269, accuracy 0.75, precision [0.3333333333333333, 1.0, 1.0, 0.5, 1.0, nan, nan, 1.0, nan], recall [1.0, 0.8, 1.0, 0.6666666666666666, 0.6666666666666666, nan, 0.0, 1.0, nan]
2019-02-19T18:00:10.869103: step 959, loss 0.975183, accuracy 0.625, precision [0.6666666666666666, 1.0, 1.0, 0.4, 1.0, 0.0, 0.0, 1.0, nan], recall [1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:00:11.023679: step 960, loss 0.841248, accuracy 0.8125, precision [0.6666666666666666, 0.6666666666666666, 1.0, 1.0, nan, 0.0, nan, nan, nan], recall [1.0, 1.0, 0.5, 0.875, nan, nan, nan, nan, nan]
2019-02-19T18:00:11.179316: step 961, loss 1.64391, accuracy 0.5625, precision [0.0, 0.5, 1.0, 0.75, 0.25, nan, nan, 0.5, nan], recall [nan, 1.0, 0.75, 0.6, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:00:11.343048: step 962, loss 1.80357, accuracy 0.5, precision [0.5, 0.75, 0.0, 0.5, 1.0, 0.0, nan, nan, 0.0], recall [1.0, 0.75, nan, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T18:00:11.493674: step 963, loss 1.46875, accuracy 0.625, precision [nan, 0.3333333333333333, nan, 0.6, 1.0, nan, nan, 0.3333333333333333, nan], recall [nan, 0.3333333333333333, nan, 0.6, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:00:11.647514: step 964, loss 1.2326, accuracy 0.5625, precision [nan, 0.0, 0.0, 0.875, nan, nan, nan, 0.4, nan], recall [nan, 0.0, nan, 0.7, 0.0, nan, nan, 1.0, nan]
2019-02-19T18:00:11.802900: step 965, loss 1.16224, accuracy 0.625, precision [0.0, 1.0, 1.0, 0.6, 1.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.5, 1.0, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:00:11.956722: step 966, loss 1.90193, accuracy 0.375, precision [nan, 0.6666666666666666, nan, 0.3333333333333333, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.6666666666666666, 0.0, 0.2857142857142857, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:00:12.115082: step 967, loss 1.65985, accuracy 0.5625, precision [nan, 0.5, 1.0, 0.5, 0.75, 0.0, nan, 0.5, nan], recall [nan, 1.0, 1.0, 0.2857142857142857, 0.75, nan, 0.0, 1.0, nan]
2019-02-19T18:00:12.269650: step 968, loss 1.61247, accuracy 0.4375, precision [0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, nan, 0.0, 0.5, nan], recall [1.0, 0.2857142857142857, 0.0, 0.5, 1.0, nan, nan, 0.5, nan]
2019-02-19T18:00:12.431836: step 969, loss 1.6417, accuracy 0.375, precision [0.0, nan, 0.5, 0.5, 0.5, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.5, 0.42857142857142855, 0.5, nan, 0.0, nan, nan]
2019-02-19T18:00:12.588594: step 970, loss 1.80731, accuracy 0.5625, precision [0.5, 1.0, nan, 0.625, nan, nan, 0.0, 1.0, 0.0], recall [1.0, 0.6666666666666666, 0.0, 0.7142857142857143, 0.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:00:12.743455: step 971, loss 1.56459, accuracy 0.625, precision [1.0, 0.6, nan, 0.5, 1.0, 0.0, nan, 0.5, 0.0], recall [0.5, 0.6, nan, 1.0, 1.0, nan, nan, 0.25, nan]
2019-02-19T18:00:12.899339: step 972, loss 1.75534, accuracy 0.5625, precision [0.0, 1.0, nan, 0.8, 0.8, 0.0, 0.0, 0.0, nan], recall [nan, 0.3333333333333333, nan, 0.6666666666666666, 0.8, nan, nan, 0.0, nan]
2019-02-19T18:00:13.057606: step 973, loss 1.08245, accuracy 0.6875, precision [nan, 0.5, 1.0, 1.0, 0.8, 0.0, 0.0, 0.6666666666666666, nan], recall [nan, 0.5, 0.6666666666666666, 0.5, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:00:13.211014: step 974, loss 1.59685, accuracy 0.625, precision [1.0, 0.5, 1.0, 0.6666666666666666, 0.0, nan, nan, 1.0, 0.0], recall [0.5, 1.0, 1.0, 0.5714285714285714, nan, nan, 0.0, 1.0, nan]
2019-02-19T18:00:13.366647: step 975, loss 1.12334, accuracy 0.6875, precision [1.0, 1.0, 1.0, 0.75, 1.0, 0.0, nan, 0.0, 0.0], recall [1.0, 1.0, 0.5, 0.8571428571428571, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:00:13.516419: step 976, loss 1.27734, accuracy 0.5, precision [1.0, 0.6666666666666666, 0.0, 0.5, 0.5, 0.0, nan, 1.0, nan], recall [0.5, 0.6666666666666666, nan, 0.6, 0.5, 0.0, 0.0, 0.5, nan]
2019-02-19T18:00:13.672925: step 977, loss 1.28335, accuracy 0.5, precision [0.0, 0.0, nan, 0.75, 0.6666666666666666, nan, nan, 0.0, nan], recall [0.0, 0.0, nan, 0.6, 1.0, nan, nan, nan, nan]
2019-02-19T18:00:13.829726: step 978, loss 1.74735, accuracy 0.375, precision [0.5, 0.5, 0.0, 0.5714285714285714, 0.0, nan, 0.0, nan, nan], recall [0.3333333333333333, 0.5, nan, 0.6666666666666666, 0.0, nan, nan, 0.0, nan]
2019-02-19T18:00:13.979924: step 979, loss 1.0383, accuracy 0.5, precision [nan, nan, 1.0, 0.375, 0.6, nan, nan, 0.5, nan], recall [nan, nan, 0.3333333333333333, 1.0, 0.6, 0.0, 0.0, 1.0, nan]
2019-02-19T18:00:14.133677: step 980, loss 1.5065, accuracy 0.3125, precision [0.3333333333333333, 0.75, nan, 0.25, 0.0, nan, 0.0, 0.0, nan], recall [1.0, 0.42857142857142855, 0.0, 0.3333333333333333, nan, nan, nan, 0.0, nan]
2019-02-19T18:00:14.289363: step 981, loss 1.79435, accuracy 0.625, precision [0.5, 0.0, 0.0, 1.0, 0.8, nan, nan, 1.0, 0.0], recall [1.0, 0.0, nan, 0.5714285714285714, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T18:00:14.446868: step 982, loss 1.45133, accuracy 0.4375, precision [0.0, nan, 0.0, 0.3333333333333333, 1.0, nan, 1.0, 0.0, 1.0], recall [nan, 0.0, 0.0, 0.4, 1.0, 0.0, 1.0, nan, 1.0]
2019-02-19T18:00:14.599681: step 983, loss 0.974551, accuracy 0.5, precision [nan, 0.6666666666666666, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 1.0, 0.0, nan], recall [nan, 0.4, 0.6666666666666666, 0.2, 1.0, nan, 1.0, nan, nan]
2019-02-19T18:00:14.754174: step 984, loss 1.04431, accuracy 0.5625, precision [1.0, 0.0, 0.0, 0.625, 1.0, nan, 1.0, nan, nan], recall [0.5, 0.0, nan, 0.625, 1.0, 0.0, 1.0, 0.0, nan]
2019-02-19T18:00:14.905212: step 985, loss 2.18558, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.0, nan], recall [0.3333333333333333, nan, 0.0, 0.4, 0.0, nan, nan, 0.0, nan]
2019-02-19T18:00:15.059073: step 986, loss 2.28403, accuracy 0.3125, precision [0.0, 0.0, nan, 0.6, 0.6666666666666666, 0.0, 0.0, 0.0, nan], recall [0.0, nan, 0.0, 0.3, 0.5, nan, nan, nan, nan]
2019-02-19T18:00:15.215675: step 987, loss 1.56091, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.625, nan, 0.0, nan, nan, 0.0], recall [0.0, 0.6666666666666666, nan, 0.5555555555555556, 0.0, 0.0, nan, nan, nan]
2019-02-19T18:00:15.373605: step 988, loss 1.457, accuracy 0.5625, precision [1.0, 0.25, nan, 0.8, 0.5, nan, nan, 0.5, 0.0], recall [1.0, 0.5, nan, 0.4444444444444444, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:00:15.531774: step 989, loss 2.02432, accuracy 0.5625, precision [nan, 0.6, 0.0, 1.0, nan, 0.0, 0.0, 1.0, nan], recall [nan, 0.75, nan, 0.5555555555555556, 0.0, nan, 0.0, 1.0, nan]
2019-02-19T18:00:15.686289: step 990, loss 1.7448, accuracy 0.4375, precision [1.0, 0.0, 1.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.3333333333333333, nan], recall [1.0, nan, 0.5, 0.2857142857142857, 1.0, nan, nan, 0.3333333333333333, 0.0]
2019-02-19T18:00:15.844217: step 991, loss 1.68249, accuracy 0.625, precision [1.0, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 0.6666666666666666, 0.0], recall [0.5, 0.0, nan, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:00:16.002414: step 992, loss 1.72379, accuracy 0.625, precision [nan, 0.0, 0.0, 1.0, 1.0, 0.0, nan, 1.0, nan], recall [0.0, nan, nan, 0.5, 0.8, nan, nan, 0.75, nan]
2019-02-19T18:00:16.157718: step 993, loss 1.40755, accuracy 0.5, precision [0.5, nan, 0.0, 0.8333333333333334, 0.6666666666666666, nan, nan, nan, nan], recall [1.0, nan, 0.0, 0.45454545454545453, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:00:16.310060: step 994, loss 1.61232, accuracy 0.5625, precision [nan, nan, 1.0, 0.7, 1.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, 1.0, 0.7, 1.0, nan, 0.0, 0.0, 0.0]
2019-02-19T18:00:16.464205: step 995, loss 0.834693, accuracy 0.75, precision [nan, 0.5, 0.5, 1.0, 1.0, 0.0, nan, 0.6666666666666666, nan], recall [nan, 1.0, 1.0, 0.6666666666666666, 1.0, nan, nan, 1.0, 0.0]
2019-02-19T18:00:16.614295: step 996, loss 1.56226, accuracy 0.375, precision [0.0, 0.6666666666666666, 1.0, 0.2, 0.5, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.6666666666666666, 0.2, 0.25, nan, nan, 0.0, nan]
2019-02-19T18:00:16.772418: step 997, loss 1.52458, accuracy 0.5, precision [0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 1.0, nan, nan, 0.5, nan], recall [nan, 0.5, 1.0, 0.5, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:00:16.924242: step 998, loss 1.14605, accuracy 0.625, precision [0.0, nan, nan, 1.0, 1.0, 0.0, nan, 0.0, 0.0], recall [nan, nan, nan, 0.45454545454545453, 1.0, nan, nan, nan, nan]
2019-02-19T18:00:17.078026: step 999, loss 1.59602, accuracy 0.4375, precision [0.0, 0.3333333333333333, nan, 0.25, 0.6666666666666666, 1.0, 0.0, 1.0, nan], recall [nan, 0.3333333333333333, 0.0, 0.25, 1.0, 1.0, 0.0, 0.5, nan]
2019-02-19T18:00:17.235555: step 1000, loss 1.19952, accuracy 0.5625, precision [0.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [nan, 1.0, 1.0, 0.5, 0.6666666666666666, nan, 0.0, 0.0, nan]

Evaluation:
[[ 42  14   0  29   1   0   0   4   1]
 [  6  79   5  59   2   0   1   8   0]
 [  0   2  44  43   1   1   0   4   1]
 [  5  19  25 225   7   2   4  26   0]
 [  0   0   5  20 128   2   0   4   0]
 [  1   1   1  38   0  10   1   3   0]
 [  0   0   2  13   1   0  12   4   1]
 [  2   5   3  29   2   1   1  56   2]
 [  1   1   0  11   2   0   0   1   1]]
2019-02-19T18:00:19.657854: step 1000, loss 1.26516, accuracy 0.582439, precision [0.46153846153846156, 0.49375, 0.4583333333333333, 0.7188498402555911, 0.8050314465408805, 0.18181818181818182, 0.36363636363636365, 0.5544554455445545, 0.058823529411764705], recall [0.7368421052631579, 0.6528925619834711, 0.5176470588235295, 0.4817987152034261, 0.8888888888888888, 0.625, 0.631578947368421, 0.509090909090909, 0.16666666666666666]

Saved model checkpoint to /home/ubuntu/Project/runs/1550599006/checkpoints/model-1000

2019-02-19T18:00:19.963910: step 1001, loss 1.43028, accuracy 0.5625, precision [0.0, 0.0, 0.6666666666666666, 0.75, 1.0, nan, 0.0, 0.5, nan], recall [0.0, nan, 0.6666666666666666, 0.42857142857142855, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:00:20.117870: step 1002, loss 1.43471, accuracy 0.625, precision [0.3333333333333333, 1.0, nan, 0.8571428571428571, 0.0, 0.0, 0.0, 1.0, nan], recall [1.0, 0.6666666666666666, nan, 0.75, 0.0, nan, nan, 1.0, 0.0]
2019-02-19T18:00:20.278976: step 1003, loss 1.35904, accuracy 0.625, precision [0.0, 0.75, 0.0, 0.8, 1.0, nan, nan, 1.0, 0.0], recall [nan, 0.75, nan, 0.5714285714285714, 0.6666666666666666, nan, 0.0, 1.0, nan]
2019-02-19T18:00:20.436731: step 1004, loss 1.03214, accuracy 0.5625, precision [0.5, nan, 0.0, 0.75, 0.8, 1.0, 0.0, 0.0, nan], recall [1.0, 0.0, nan, 0.375, 0.8, 1.0, nan, nan, nan]
2019-02-19T18:00:20.590818: step 1005, loss 1.32274, accuracy 0.4375, precision [0.0, 0.5, nan, 0.3333333333333333, 0.5, nan, nan, 1.0, nan], recall [0.0, 0.3333333333333333, 0.0, 0.5, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:00:20.749987: step 1006, loss 1.83956, accuracy 0.375, precision [0.5, 0.5, 0.3333333333333333, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, nan], recall [1.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:00:20.905101: step 1007, loss 1.35011, accuracy 0.5625, precision [nan, 0.5, 0.5, 0.5, 0.3333333333333333, nan, 1.0, 1.0, nan], recall [nan, 0.5, 0.3333333333333333, 0.75, 0.5, 0.0, 1.0, 0.6666666666666666, nan]
2019-02-19T18:00:21.062537: step 1008, loss 1.61233, accuracy 0.5625, precision [0.5, 0.3333333333333333, nan, 0.8333333333333334, 1.0, nan, 0.0, 0.0, nan], recall [1.0, 0.25, 0.0, 0.7142857142857143, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:00:21.215884: step 1009, loss 0.992731, accuracy 0.6875, precision [0.5, 0.5, 0.0, 0.8, 1.0, nan, nan, 0.6666666666666666, nan], recall [0.5, 0.5, nan, 1.0, 1.0, nan, nan, 0.4, nan]
2019-02-19T18:00:21.366824: step 1010, loss 1.76952, accuracy 0.5625, precision [1.0, nan, 0.0, 0.7, nan, 0.0, 1.0, nan, 0.0], recall [0.5, 0.0, 0.0, 0.7777777777777778, nan, nan, 1.0, 0.0, nan]
2019-02-19T18:00:21.523103: step 1011, loss 0.929657, accuracy 0.4375, precision [0.3333333333333333, 0.0, 1.0, 0.16666666666666666, 1.0, nan, nan, 0.6666666666666666, nan], recall [1.0, 0.0, 0.3333333333333333, 0.25, 1.0, nan, nan, 0.4, nan]
2019-02-19T18:00:21.681882: step 1012, loss 1.23069, accuracy 0.625, precision [nan, 1.0, 0.5, 0.875, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.6666666666666666, 1.0, 0.6363636363636364, nan, nan, nan, 0.0, nan]
2019-02-19T18:00:21.832683: step 1013, loss 1.57062, accuracy 0.375, precision [0.6666666666666666, 0.25, 0.3333333333333333, 0.5, 1.0, 0.0, nan, 0.0, 0.0], recall [1.0, 0.5, 1.0, 0.14285714285714285, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:00:21.986594: step 1014, loss 2.08003, accuracy 0.4375, precision [1.0, 0.0, 0.6666666666666666, 1.0, 0.6666666666666666, nan, 0.0, 1.0, 0.0], recall [1.0, 0.0, 1.0, 0.2, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T18:00:22.136397: step 1015, loss 1.87362, accuracy 0.4375, precision [0.3333333333333333, 0.0, nan, 0.7142857142857143, 0.5, nan, 0.0, nan, nan], recall [1.0, 0.0, nan, 0.7142857142857143, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T18:00:22.294894: step 1016, loss 0.997884, accuracy 0.6875, precision [1.0, 0.25, 1.0, 1.0, 0.6666666666666666, 0.0, 1.0, nan, nan], recall [1.0, 1.0, 1.0, 0.5714285714285714, 0.6666666666666666, nan, 1.0, nan, 0.0]
2019-02-19T18:00:22.449806: step 1017, loss 0.995281, accuracy 0.5625, precision [nan, 0.0, nan, 0.5, 1.0, nan, nan, 0.5, nan], recall [nan, 0.0, 0.0, 1.0, 0.75, nan, nan, 0.3333333333333333, 0.0]
2019-02-19T18:00:22.599857: step 1018, loss 1.43046, accuracy 0.5, precision [1.0, 0.3333333333333333, 1.0, 0.4, 0.5, 0.0, nan, 0.5, nan], recall [0.5, 0.5, 0.5, 0.6666666666666666, 1.0, nan, nan, 0.3333333333333333, 0.0]
2019-02-19T18:00:22.755298: step 1019, loss 1.55209, accuracy 0.4375, precision [0.0, 0.0, 0.3333333333333333, 1.0, 0.75, 0.0, nan, 1.0, 0.0], recall [nan, 0.0, 1.0, 0.25, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:00:22.906984: step 1020, loss 1.06994, accuracy 0.5625, precision [0.0, 0.5, 0.0, 0.8, 0.6666666666666666, 0.0, nan, 1.0, nan], recall [0.0, 1.0, nan, 0.5714285714285714, 0.6666666666666666, nan, nan, 0.5, nan]
2019-02-19T18:00:23.060989: step 1021, loss 1.41155, accuracy 0.4375, precision [0.3333333333333333, 0.0, 1.0, 0.5, 0.6666666666666666, nan, nan, 0.0, nan], recall [0.3333333333333333, 0.0, 1.0, 0.2, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:00:23.219883: step 1022, loss 1.25505, accuracy 0.5625, precision [nan, 0.5, 1.0, 0.5, 0.8, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.5, 0.3333333333333333, 0.8, nan, nan, nan, nan]
2019-02-19T18:00:23.374677: step 1023, loss 1.84156, accuracy 0.5, precision [nan, 0.6666666666666666, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, nan], recall [0.0, 0.6666666666666666, 0.0, 0.5, nan, 1.0, nan, nan, nan]
2019-02-19T18:00:23.530132: step 1024, loss 0.919506, accuracy 0.6875, precision [nan, nan, 0.5, 1.0, 0.75, 0.5, 0.0, nan, nan], recall [nan, 0.0, 1.0, 0.5555555555555556, 1.0, 1.0, nan, nan, nan]
2019-02-19T18:00:23.683307: step 1025, loss 0.960319, accuracy 0.5625, precision [1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [1.0, 0.0, 0.0, 0.16666666666666666, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:00:23.839101: step 1026, loss 1.01643, accuracy 0.6875, precision [0.5, 1.0, nan, 0.8, 1.0, 1.0, nan, 0.3333333333333333, nan], recall [1.0, 0.5, 0.0, 0.8, 1.0, 1.0, 0.0, 1.0, nan]
2019-02-19T18:00:23.989689: step 1027, loss 1.74446, accuracy 0.5, precision [nan, 0.3333333333333333, 0.0, 0.8, 1.0, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, 1.0, 0.0, 1.0, 0.5, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T18:00:24.146019: step 1028, loss 0.865944, accuracy 0.75, precision [1.0, 0.6666666666666666, nan, 0.6, 1.0, 1.0, 0.5, 1.0, nan], recall [1.0, 1.0, 0.0, 0.6, 1.0, 0.5, 1.0, 1.0, nan]
2019-02-19T18:00:24.302210: step 1029, loss 1.53748, accuracy 0.625, precision [1.0, 0.0, nan, 0.5555555555555556, 1.0, nan, 1.0, 0.5, nan], recall [1.0, 0.0, nan, 0.8333333333333334, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333, nan]
2019-02-19T18:00:24.453012: step 1030, loss 1.67528, accuracy 0.5625, precision [1.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.5, nan, 1.0, 0.0, 0.0], recall [0.5, 0.4, 1.0, 0.3333333333333333, 0.6666666666666666, nan, 1.0, nan, nan]
2019-02-19T18:00:24.608816: step 1031, loss 1.14124, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.5, 0.0], recall [0.75, 0.5, nan, 0.25, 1.0, nan, 0.0, 1.0, nan]
2019-02-19T18:00:24.760677: step 1032, loss 1.44805, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.0, 0.8, 0.0, nan, 0.5, nan], recall [nan, 0.5, 0.0, 0.0, 0.8, nan, nan, 0.5, 0.0]
2019-02-19T18:00:24.917782: step 1033, loss 1.00528, accuracy 0.5625, precision [0.75, nan, nan, 0.5, 1.0, 0.3333333333333333, nan, 0.0, nan], recall [1.0, 0.0, 0.0, 0.6, 1.0, 0.5, nan, nan, nan]
